title,text,label
"Who wouldn't like prices to start falling? Careful what you wish for, economists say - The Associated Press","WASHINGTON (AP) Many Americans are in a sour mood about the economy for one main reason: Prices feel too high. 
Maybe theyre not rising as fast as they had been, but average prices are still painful… [+5131 chars]",1
A billionaire and his rich friends are waging war against Disney - SFGATE,,1
Powerball's $1.08B jackpot winner finally revealed after 8 months; second billionaire ID’d in 2 weeks - New York Post ,"They don’t call it the Golden State for nothing.
For the second time this month, a billion-dollar Powerball winner was revealed in California while the lottery’s current jackpot prize inches closer … [+3212 chars]",1
U.K. court freezes £6M of Craig Wright's assets amid Bitcoin creator claim - Cointelegraph,,1
Powerball drawing nears $935 million jackpot that has been growing for months - Yahoo! Voices,"DES MOINES, Iowa (AP) Lottery players will have another shot Saturday night at a $935 million Powerball jackpot that has been growing larger and larger since the last winner nearly three months ago.… [+726 chars]",1
"Full hotels, emergency plans: Cities along eclipse path brace for chaos - USA TODAY",,1
This Is the Average Social Security Benefit for Age 62 - The Motley Fool,"You can start collecting Social Security benefits as early as 62. But you won't be eligible for your full benefit until you reach full retirement age, which is 67 for anyone born in 1960 or later.
C… [+3612 chars]",1
"Holland America cruise: 2 crew die in steam accident, captain in tears - Business Insider",,1
"The Visa, Mastercard settlement and what it means for your credit card - USA TODAY","Visa and Mastercard earlier this week agreed to a settlement with U.S. merchants, promising to lower the fees stores have to pay to process credit card payments at least in the near term.
The settle… [+5279 chars]",1
Passengers Sick as United Flight Diverts After Strong Winds - The Daily Beast,"Strong winds forced a United Airlines flight from Tel-Aviv, which was intended for Newark Airport, to instead land at New York Stewart International Airport in Orange County on Friday, officials conf… [+2519 chars]",1
"Hurry! Levi's, Adidas, and CeraVe Are Up to 76% Off at Amazon - InStyle","I blinked, and suddenly spring has sprung. The end of March is already here, but were just getting started with this seasons savings; Amazon is brimming with spring-perfect deals for up to 79 percent… [+8390 chars]",1
Powell doesn't see interest rates going back to ultralow financial-crisis-era levels - MarketWatch,Back to TopIntraday Data provided by FACTSET and subject to terms of use. Historical and current end-of-day data provided by FACTSET. All quotes are in local exchange time. Real-time last sale data f… [+136 chars],1
"Urgent: Secret Backdoor Found in XZ Utils Library, Impacts Major Linux Distros - The Hacker News","RedHat on Friday released an ""urgent security alert"" warning that two versions of a popular data compression library called XZ Utils (previously LZMA Utils) have been backdoored with malicious code d… [+2503 chars]",1
"Caesars Palace slot player wins jackpot three times in a row in one night, over $600K in prizes - Fox Business","A guest at Caesars Palace in Las Vegas won the jackpot on a slot machine three times in one night.
Officials with Caesars Entertainment announced the big win in a press release, obtained by KVVU.
T… [+808 chars]",1
"Sandeep Vanga-Prabhas film – This heroine to play the lead? | Latest Telugu cinema news | Movie reviews | OTT Updates, OTT - 123telugu","Sandeep Reddy Vanga created a sensation of sorts with his film Animal. The action drama created new records at the box office and made Sandeep a sensational director.
It is a known fact that Sandeep… [+568 chars]",1
"EXCLUSIVE: Boney Kapoor reacts to Maidaan - Bade Miyan Chote Miyan Eid clash, 'Wanted to cash on the holiday' - PINKVILLA","Boney Kapoor is one of the most successful producers, who has been in the film business for over 40 years now. He has produced much loved films like No Entry, Mr India, Valimai and Vakeel Saab to nam… [+3212 chars]",1
"Parineeti Chopra On Amar Singh Chamkila Director Imtiaz Ali: ""You Truly Led The Ship With Finesse"" - NDTV Movies",,1
Official : Nani and Dasara director Srikanth Odela join forces once again - 123telugu,"A few days back, there was buzz that Natural Star Nani would once again collaborate with Dasara director Srikanth Odela. Rumors had it that this collaboration would be for the sequel to Dasara. It’s … [+636 chars]",1
EXCLUSIVE: Nitesh Tiwari gears up to take Ramayana on floors on April 2 in Mumbai; Ranbir Kapoor to join soon - PINKVILLA,"The Nitesh Tiwari-directed Ramayana starring Ranbir Kapoor, Sai Pallavi, Yash, and Sunny Deol in the lead is among the most anticipated films of Indian Cinema.  While Ranbir plays the part of Lord Ra… [+2573 chars]",1
Sham Kaushal says he felt like he was ‘going to suffer a heart attack’ while filming fire scene with Shah Rukh Khan in Om Shanti Om - The Indian Express,,1
When Tina Ambani opened up about former friend Rajesh Khanna - The Times of India,"Born in a Gujarati family in Mumbai, Tina Munim was just 20-years-old when she stepped into the world of Bollywood. And soon after, she became one of the most sought-after actresses in the 1970s and … [+321 chars]",1
Exclusive: 'Taarak Mehta…' producer on BJP using show's characters for campaign - India Today,"‘Taarak Mehta Ka Ooltah Chashmah’ producer, Asit Kumarr Modi, opened up about iconic characters being used in one of the campaign post by Bharatiya Janta Party (BJP) ahead of the general elections. T… [+1554 chars]",1
Salman Khan EXITS Karan Johar’s Bull after it hits a roadblock due to production delays; begins search for new scripts - Bollywood Hungama,,1
Kriti Sanon shares emotional moment with sister Nupur and father at ‘Crew’ screening - TOI Etimes,,1
8 animals that function perfectly without sleeping - The Times of India,"While this might be a shocker to know because people consider elephants to be large and lazy, elephants actually do not sleep a lot. They have short periods of light sleep while standing, which helps… [+39 chars]",1
"Crew Box Office Collection Day 1: Kareena Kapoor Khan, Tabu, Kriti Sanon's movie collects ₹20 crore worldwide | Mint - Mint","Crew Box Office Collection Day 1: Bollywood movie 'Crew' starring Tabu, Kareena Kapoor Khan and Kriti Sanon has hit the big screen on 29 March. As per Sacnilk.com, the film has collection 9.25 Crore … [+6231 chars]",1
Masooda makers’ new film is titled Vibe; Sundeep Kishan to play the lead role - 123telugu,"Sundeep Kishan, who recently appeared in the fantasy action drama Ooru Peru Bhairavakona, has now announced his new film. The actor joined hands with Rahul Yadav Nakka of Swadharm Entertainment, who … [+942 chars]",1
Korean Netizens React To Han So Hee And Ryu Jun Yeol's Break Up News - Koreaboo,"It was recently announced that actors Han So Hee and Ryu Jun Yeol have broken up. The break up was officially reported on March 30, 2024, with both agencies confirming the matter.
Han So Hee And Ryu… [+2016 chars]",1
Kartik Aaryan and Vishal Bhardwajs next with Sajid Nadiadwala titled Arjun Ustara; to be shot in Spain and Greece from Diwali 2024 - Bollywood Hungama,,1
Waiting for Premalu’s OTT release? Check out the latest buzz - 123telugu,"In recent times, Premalu is one film that has blown away the minds of one and all with its box office performance. The rom-com entertainer has till now collected over 120 crores gross including the T… [+1099 chars]",1
"Siddharth Anand to not be a part of Shah Rukh Khan, Deepika Padukone starrer Pathaan 2, reveal reports - Bollywood Hungama",,1
Priyanka Chopra-Nick Jonas attend Mannara Chopra's birthday; Desi Girl serves ultimate summer date-night look: Watch - Hindustan Times,"Priyanka Chopra and Nick Jonas stepped out in Mumbai last night to attend her cousin Mannara Chopra's birthday bash. Apart from Priyanka and Nick, who recently arrived in India, their family members,… [+2078 chars]",1
The 3 Indian restaurants that made it to Asia’s 50 best restaurants list for 2024 - Moneycontrol,"The Asias 50 Best Restaurants list for 2024 is out, with three Indian restaurants making it to the list. New Delhis Indian Accent has maintained its position in the top 50, along with Avartana at ITC… [+2984 chars]",1
"Boney Kapoor confirms 'No Entry 2', shares Anil Kapoor is 'angry, not talking' - India Today","Producer Boney Kapoor recently confirmed the sequel of the 2005 multi-starrer comedy ‘No Entry’ is ready to roll. In a new interview, Boney spilled that Varun Dhawan, Diljit Dosanjh and Arjun Kapoor … [+1776 chars]",1
Oatzempic challenge: Experts weigh in on TikTok's viral oatmeal drink for weight loss - Hindustan Times,"While new trends emerge across various social media platforms almost every day, TikTok is famous for producing the most viral ones. Recently, a new trend has taken the video-sharing platform by storm… [+2573 chars]",1
"Artery of Percheron, an Uncommon Variant of Posterior Cerebral Circulation: A Case Report - Cureus",,1
Naturally occurring bile acid can blunt statin-induced diabetes - The Hindu,,1
5 Benefits of OMD (One Meal a Day) - WION,"Mar 30, 2024, 08:52 PM IST",1
The Startup Behind The First Pig-Human Kidney Transplant 'Eyes' Hearts And Livers Next - Forbes,,1
5 Health Benefits of Makhana - WION,"Makhana contains a good amount of carbs and is rich in several micronutrients, including calcium, magnesium, iron, and phosphorus.",1
Best And Worst Dairy Products For Heart Patients - News18,Producer: Mehak PalEditor: Nisha Dubey,1
Study: Combination of Multiple Medications into Single Pill Reduces Cardiovascular Deaths - India Education Diary,"Taking a single pill that combines medications targeting cardiovascular disease-related conditions was shown long ago to lower the risk of death from such causes, including heart attacks and strokes.… [+3982 chars]",1
Are we over-looking elderly loneliness? - The Times of India,,1
